match_id,team1,team2,path,prediction,team1_base_elo,team1_qual_bonus,team2_base_elo,team2_qual_bonus,team1_path_fatigue,team2_path_fatigue,team1_path_opponent,team2_path_opponent,model_prediction,selection_source
M102,W99(W91(W78(I2(France)))),W100(W95(W86(J1(Argentina)))),alt,Argentina (54%),2081,73,2113,40,394,266,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29,Argentina (54%),model
M102,W99(W91(W78(I2(France)))),W100(W96(W87(K1(Portugal)))),alt,France (64%),2081,73,1984,51,394,282,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20,France (64%),model
M102,W99(W91(W78(I2(France)))),W100(W96(W85(B1(Switzerland)))),alt,France (81%),2081,73,1894,60,394,514,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Canada:-1 > Algeria:0 > Netherlands:-15 > France:-45,France (81%),model
M102,W99(W91(W78(I2(France)))),W100(W95(W88(D2(Paraguay)))),alt,France (89%),2081,73,1832,5,394,609,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Turkey:-4 > Iran:0 > Argentina:-40 > Portugal:-29,France (89%),model
M102,W99(W91(W78(I2(France)))),W100(W96(W85(B1(Canada)))),alt,France (85%),2081,73,1793,0,394,546,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Switzerland:-3 > South Korea:0 > Netherlands:-15 > Argentina:-48,France (85%),model
M102,W99(W91(W78(I2(France)))),W100(W96(W87(K1(Colombia)))),alt,France (78%),2081,73,1977,10,394,636,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20,France (78%),model
M102,W99(W91(W78(I2(France)))),W100(W95(W86(H2(Uruguay)))),alt,France (88%),2081,73,1892,10,394,504,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,G|Spain:-11 > Argentina:-20 > Paraguay:0 > Portugal:-29,France (88%),model
M102,W99(W91(W78(I2(France)))),W100(W95(W88(G2(Belgium)))),alt,France (80%),2081,73,1888,58,394,384,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19,Czechia:0 > Turkey:-17 > Portugal:-29,France (80%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W95(W86(J1(Argentina)))),alt,Argentina (81%),1867,58,2113,40,754,266,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29,Argentina (81%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W96(W87(K1(Portugal)))),alt,Portugal (68%),1867,58,1984,51,754,282,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20,Portugal (68%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W96(W85(B1(Switzerland)))),alt,Senegal (53%),1867,58,1894,60,754,514,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Canada:-1 > Algeria:0 > Netherlands:-15 > France:-45,Senegal (53%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W95(W88(D2(Paraguay)))),alt,Senegal (67%),1867,58,1832,5,754,609,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Turkey:-4 > Iran:0 > Argentina:-40 > Portugal:-29,Senegal (67%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W96(W85(B1(Canada)))),alt,Senegal (61%),1867,58,1793,0,754,546,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Switzerland:-3 > South Korea:0 > Netherlands:-15 > Argentina:-48,Senegal (61%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W96(W87(K1(Colombia)))),alt,Colombia (51%),1867,58,1977,10,754,636,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20,Colombia (51%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W95(W86(H2(Uruguay)))),alt,Senegal (65%),1867,58,1892,10,754,504,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,G|Spain:-11 > Argentina:-20 > Paraguay:0 > Portugal:-29,Senegal (65%),model
M102,W99(W91(W78(I2(Senegal)))),W100(W95(W88(G2(Belgium)))),alt,Senegal (51%),1867,58,1888,58,754,384,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55,Czechia:0 > Turkey:-17 > Portugal:-29,Senegal (51%),model
M102,W99(W91(W76(F2(Japan)))),W100(W95(W86(J1(Argentina)))),alt,Argentina (79%),1906,79,2113,40,457,266,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29,Argentina (79%),model
M102,W99(W91(W76(F2(Japan)))),W100(W96(W87(K1(Portugal)))),alt,Portugal (64%),1906,79,1984,51,457,282,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20,Portugal (64%),model
M102,W99(W91(W76(F2(Japan)))),W100(W96(W85(B1(Switzerland)))),alt,Japan (57%),1906,79,1894,60,457,514,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Canada:-1 > Algeria:0 > Netherlands:-15 > France:-45,Japan (57%),model
M102,W99(W91(W76(F2(Japan)))),W100(W95(W88(D2(Paraguay)))),alt,Japan (71%),1906,79,1832,5,457,609,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Turkey:-4 > Iran:0 > Argentina:-40 > Portugal:-29,Japan (71%),model
M102,W99(W91(W76(F2(Japan)))),W100(W96(W85(B1(Canada)))),alt,Japan (64%),1906,79,1793,0,457,546,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Switzerland:-3 > South Korea:0 > Netherlands:-15 > Argentina:-48,Japan (64%),model
M102,W99(W91(W76(F2(Japan)))),W100(W96(W87(K1(Colombia)))),alt,Japan (53%),1906,79,1977,10,457,636,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20,Japan (53%),model
M102,W99(W91(W76(F2(Japan)))),W100(W95(W86(H2(Uruguay)))),alt,Japan (69%),1906,79,1892,10,457,504,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,G|Spain:-11 > Argentina:-20 > Paraguay:0 > Portugal:-29,Japan (69%),model
M102,W99(W91(W76(F2(Japan)))),W100(W95(W88(G2(Belgium)))),alt,Japan (55%),1906,79,1888,58,457,384,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45,Czechia:0 > Turkey:-17 > Portugal:-29,Japan (55%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W95(W86(J1(Argentina)))),alt,Argentina (79%),1961,73,2113,40,472,266,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29,Argentina (79%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W96(W87(K1(Portugal)))),alt,Portugal (64%),1961,73,1984,51,472,282,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20,Portugal (64%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W96(W85(B1(Switzerland)))),alt,Netherlands (57%),1961,73,1894,60,472,514,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Canada:-1 > Algeria:0 > Netherlands:-15 > France:-45,Netherlands (57%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W95(W88(D2(Paraguay)))),alt,Netherlands (71%),1961,73,1832,5,472,609,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Turkey:-4 > Iran:0 > Argentina:-40 > Portugal:-29,Netherlands (71%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W96(W85(B1(Canada)))),alt,Netherlands (65%),1961,73,1793,0,472,546,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Switzerland:-3 > South Korea:0 > Netherlands:-15 > Argentina:-48,Netherlands (65%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W96(W87(K1(Colombia)))),alt,Netherlands (53%),1961,73,1977,10,472,636,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20,Netherlands (53%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W95(W86(H2(Uruguay)))),alt,Netherlands (69%),1961,73,1892,10,472,504,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,G|Spain:-11 > Argentina:-20 > Paraguay:0 > Portugal:-29,Netherlands (69%),model
M102,W99(W91(W76(F2(Netherlands)))),W100(W95(W88(G2(Belgium)))),alt,Netherlands (55%),1961,73,1888,58,472,384,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45,Czechia:0 > Turkey:-17 > Portugal:-29,Netherlands (55%),model

